#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
2334	ул. Ленина, д. 154, Благовещенск	1975	Есть	Нет	отсутствует	56	Не присвоен	4	5	5	1	2 664.60	1 506.70	0.00	0.00	0.00	отсутствует	Не имеется	На счете регионального оператора	Многоквартирный дом	отсутствует	Каменные, кирпичные	667.00	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Ленточный	1	0.00	Приточно-вытяжная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (закрытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2335	ул. Красноармейская, д. 67/1, Благовещенск	1955	Не имеется	Нет	нет	8	2	2	2	404.50	0.00	437.20	0.00	0.00	жилой дом	Не имеется	Многоквартирный дом	2	0.00	Приточная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное	Каменные, кирпичные	0.00	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2336	ул. Пионерская, д. 8, Благовещенск	1953	Не имеется	Нет	Информация отсутствует	16	Не присвоен	3	3	3	1 453.70	0.00	1 046.10	1 719.00	0.00	Кирпичный	Не имеется	На счете регионального оператора	Многоквартирный дом	2	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (закрытая система)	Отсутствует	Центральное	Центральное	Центральное	Каменные, кирпичные	831.20	Скатная	Отсутствует	Деревянные	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
2337	ул. Кузнечная, д. 19/1, Благовещенск	1965	Есть	Нет	S мест общего пользования для расчета на ОДН 308 кв. м.	75	5	5	1	3 455.00	0.00	1 110.65	4 722.00	0.00	жилое	Не имеется	Не определен	Многоквартирный дом	отсутствует	Панельные	802.65	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Свайный	1	0.00	Приточная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2338	ул. Желябовского, д. 46, Бурея	1983	Не имеется	Нет	18	D	3	2	1	894.10	0.00	76.20	2 610.00	0.00	нет данных	Не имеется	На специальном счете у регионального оператора	Многоквартирный дом	1	30.00	Вытяжная вентиляция	Автономное	Наружные водостоки	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Панельные	460.80	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Свайный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Количество подъездов	Наибольшее количество этажей	Площадь жилых помещений м2	Газоснабжение	Несущие стены
2339	ул. Вокзальная, д. 3, Екатеринославка	1976	Нет	2	2	506.30	Автономное	Каменные, кирпичные
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2340	ул. Вокзальная, д. 10, Бурея	1965	Не имеется	Нет	16	D	2	2	1	616.50	0.00	48.60	1 790.00	0.00	сведения отсутствуют	Не имеется	На специальном счете у регионального оператора	Многоквартирный дом	1	25.00	Вытяжная вентиляция	Автономное	Наружные водостоки	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Каменные, кирпичные	0.00	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2341	ул. Октябрьская, д. 5, Малиновка	1965	Есть	Нет	16	D	2	2	2	450.20	0.00	515.00	0.00	индивидуальный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	25.00	Приточная вентиляция	Автономное	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Каменные, кирпичные	426.00	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
2342	ул. Украинская, д. 8, Томское	1985	Есть	Нет	не имеется	58	Не присвоен	4	5	5	2	2 956.80	684.52	359.10	791.22	0.00	панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	не имеется	Панельные	684.52	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Ленточный	2	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Центральное (открытая система)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад
2343	ул. Заречная, д. 4, Косицино	1992	Есть	Нет	24	Не присвоен	3	4	1	1 707.20	0.00	175.60	0.00	0.00	жилой дом	Есть	На счете регионального оператора	Многоквартирный дом	1	64.00	Приточная вентиляция	Автономное	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Панельные	470.70	Скатная	Отсутствует	Железобетонные	Окрашенный
#	Адрес	Год ввода в эксплуатацию	Дом признан аварийным	Количество подъездов	Наибольшее количество этажей	Площадь жилых помещений м2	Газоснабжение	Несущие стены
2344	ул. Серышева, д. 12А, Белогорск	1991	Нет	2	6	2 861.50	Автономное	Панельные
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
2345	ул. Победы, д. 14, Белогорск	1965	Есть	Нет	нет	40	B++	2	5	5	1 532.40	0.00	753.40	1 602.70	0.00	жилой дом	Не имеется	На счете регионального оператора	Многоквартирный дом	нет	Каменные, кирпичные	630.40	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Ленточный	1	0.00	Приточно-вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Дополнительная информация	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Оборудование	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение
2346	ул. Кирова, д. 255а, Белогорск	1980	Есть	Нет	не имеется	70	Не присвоен	4	5	5	3 391.40	757.40	1 034.40	8 820.00	0.00	Жилой дом (кирпичный)	Не имеется	На счете регионального оператора	Многоквартирный дом	не имеется	Каменные, кирпичные	757.40	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Иной	1	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Индивидуальный тепловой пункт (ИТП)	Отсутствует	Центральное	Центральное	Центральное
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2347	ул. Ломоносова, д. 18, Белогорск	1987	Не имеется	Нет	30	Не присвоен	1	3	1	1	1 186.00	24.80	284.30	3 560.00	0.00	отсутствует	Не имеется	На счете регионального оператора	Многоквартирный дом	1	0.00	Вытяжная вентиляция	Центральное	Отсутствует	Отсутствует	Центральное (закрытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Каменные, кирпичные	0.00	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2348	ул. Ленина, д. 283/1, Благовещенск	1972	Есть	Нет	70	Не присвоен	4	5	5	3 317.40	0.00	1 230.10	2 665.00	0.00	кирпичный	Не имеется	На счете регионального оператора	Многоквартирный дом	0.00	Приточно-вытяжная вентиляция	Центральное	Наружные водостоки	Центральное	Центральное (закрытая система)	Пожарные гидранты	Центральное	Центральное	Центральное	Каменные, кирпичные	696.80	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2349	ул. 70 лет Октября, д. 54, Константиновка	1980	Есть	Нет	24	Не присвоен	3	3	1 325.80	0.00	641.10	2 752.00	0.00	индивидуальный	Есть	На специальном счете у регионального оператора	Многоквартирный дом	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Каменные, кирпичные	471.00	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2350	ул. 70 лет Октября, д. 54 а, Константиновка	1980	Есть	Нет	23	Не присвоен	3	3	1	1 371.00	51.00	539.90	2 944.00	0.00	отсутствует	Есть	На специальном счете у регионального оператора	Многоквартирный дом	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Каменные, кирпичные	471.00	Скатная	Отсутствует	Железобетонные	Соответствует материалу стен	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2351	ул. Ленина, д. 41, Екатеринославка	1996	Есть	Нет	36	3	4	4	1 706.40	742.00	153.00	570.20	0.00	панельный	Не имеется	На специальном счете у регионального оператора	Многоквартирный дом	1	0.00	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Панельные	488.00	Скатная	Отсутствует	Железобетонные	Оштукатуренный	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Несущие стены	Перекрытия
2352	ул. Юбилейная, д. 104, Екатеринославка	1981	Не имеется	Нет	18	3	2	853.50	57.00	Не имеется	На специальном счете у регионального оператора	Многоквартирный дом	Каменные, кирпичные	Железобетонные
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2353	ул. Ленина, д. 52, Екатеринославка	1986	Не имеется	Нет	37	1	3	1	1 231.90	218.24	192.00	797.30	0.00	кирпичный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	Вытяжная вентиляция	Центральное	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Каменные, кирпичные	475.00	Скатная	Отсутствует	Железобетонные	Оштукатуренный	Сборный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2354	ул. Ленина, д. 56, Екатеринославка	1994	Есть	Нет	36	3	4	4	1 696.60	641.10	1 381.00	30.00	панельный	Не имеется	На специальном счете у регионального оператора	Многоквартирный дом	1	Приточно-вытяжная вентиляция	Отсутствует	Наружные водостоки	Отсутствует	Отсутствует	Пожарный кран	Центральное	Центральное	Центральное	Панельные	557.00	Скатная	Отсутствует	Железобетонные	Облицованный плиткой	Ленточный
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Количество нежилых помещений	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2355	ул. Ленина, д. 72, Екатеринославка	2010	Есть	Нет	43	3	4	1	1	2 004.20	74.30	326.00	0.00	кирпичный	Есть	На счете регионального оператора	Многоквартирный дом	1	Вытяжная вентиляция	Центральное	Наружные водостоки	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Каменные, кирпичные	633.70	Скатная	Отсутствует	Железобетонные	Оштукатуренный	Бетонные столбы
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2356	ул. Ленина, д. 100, Екатеринославка	1977	Есть	Нет	36	3	3	1	1 783.00	0.00	153.00	960.40	0.00	панельный	Не имеется	На счете регионального оператора	Многоквартирный дом	1	Вытяжная вентиляция	Центральное	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Панельные	630.00	Скатная	Отсутствует	Железобетонные	Оштукатуренный	Бетонные столбы
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Объем выгребных ям, куб. м.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
2357	ул. Ленина, д. 102, Екатеринославка	1980	Есть	Нет	27	Не присвоен	3	3	3	1 276.10	561.70	121.20	620.90	0.00	панельный	Не имеется	На специальном счете у регионального оператора	Многоквартирный дом	1	0.00	Вытяжная вентиляция	Центральное	Отсутствует	Отсутствует	Отсутствует	Отсутствует	Центральное	Центральное	Центральное	Панельные	630.00	Скатная	Отсутствует	Железобетонные	Оштукатуренный	Бетонные столбы
#	Адрес	Год ввода в эксплуатацию	Детская площадка	Дом признан аварийным	Количество жилых помещений	Класс энергетической эффективности	Количество подъездов	Наибольшее количество этажей	Наименьшее количество этажей	Площадь жилых помещений м2	Площадь нежилых помещений м2	Площадь помещений общего имущества м2	Площадь зем. участка общего имущества м2	Площадь парковки м2	Серия, тип постройки здания	Спортивная площадка	Формирование фонда кап. ремонта	Тип дома	Количество вводов в дом, ед.	Вентиляция	Водоотведение	Система водостоков	Газоснабжение	Горячее водоснабжение	Система пожаротушения	Теплоснабжение	Холодное водоснабжение	Электроснабжение	Несущие стены	Площадь подвала, кв.м	Крыша	Мусоропровод	Перекрытия	Фасад	Фундамент
